transaction_id,account_id,date,time,description,credit,debit,balance
TXN9A672E96E2,ACC0032,2026-01-10,11:50:37,UPI Received from ACC0138,4917,0,98834
TXN123B39651C,ACC0205,2026-01-10,11:51:30,UPI Transfer to ACC0037,0,6351,71353
TXN123B39651C,ACC0037,2026-01-10,11:51:30,UPI Received from ACC0205,6351,0,117201
TXN7FD7D0D0B1,ACC0048,2026-01-10,11:53:06,UPI Transfer to ACC0104,0,11980,124195
TXN7FD7D0D0B1,ACC0104,2026-01-10,11:53:06,UPI Received from ACC0048,11980,0,23476
TXNB3D42DFF91,ACC0154,2026-01-10,11:53:36,UPI Transfer to ACC0248,0,12235,7683
TXNB3D42DFF91,ACC0248,2026-01-10,11:53:36,UPI Received from ACC0154,12235,0,101058
TXN1F66B258AF,ACC0045,2026-01-10,11:55:17,UPI Transfer to ACC0257,0,11533,80658
TXN1F66B258AF,ACC0257,2026-01-10,11:55:17,UPI Received from ACC0045,11533,0,38796
TXN49047E521F,ACC0071,2026-01-10,11:57:13,UPI Transfer to ACC0024,0,14263,45946
TXN49047E521F,ACC0024,2026-01-10,11:57:13,UPI Received from ACC0071,14263,0,82965
TXN8A4B070DAC,ACC0168,2026-01-10,11:58:52,UPI Transfer to ACC0179,0,11362,88569
TXN8A4B070DAC,ACC0179,2026-01-10,11:58:52,UPI Received from ACC0168,11362,0,68476
TXNA71B3D58C9,ACC0003,2026-01-10,12:00:18,UPI Transfer to ACC0204,0,21385,120825
TXNA71B3D58C9,ACC0204,2026-01-10,12:00:18,UPI Received from ACC0003,21385,0,96412
TXND5F36F0E80,ACC0143,2026-01-10,12:00:59,UPI Transfer to ACC0112,0,15073,89374
TXND5F36F0E80,ACC0112,2026-01-10,12:00:59,UPI Received from ACC0143,15073,0,28872
TXN588088E742,ACC0240,2026-01-10,12:02:07,UPI Transfer to ACC0084,0,22886,120596
TXN588088E742,ACC0084,2026-01-10,12:02:07,UPI Received from ACC0240,22886,0,147391
TXNEA05557428,ACC0011,2026-01-10,12:03:23,UPI Transfer to ACC0053,0,16684,115431
TXNEA05557428,ACC0053,2026-01-10,12:03:23,UPI Received from ACC0011,16684,0,151368
TXN8197E95A02,ACC0226,2026-01-10,12:04:37,UPI Transfer to ACC0072,0,22334,82995
TXN8197E95A02,ACC0072,2026-01-10,12:04:37,UPI Received from ACC0226,22334,0,59319
TXN7B5AFEE547,ACC0282,2026-01-10,12:06:12,UPI Transfer to ACC0143,0,10890,-6632
TXN7B5AFEE547,ACC0143,2026-01-10,12:06:12,UPI Received from ACC0282,10890,0,100264
TXNC43B13E823,ACC0223,2026-01-10,12:07:43,UPI Transfer to ACC0086,0,10714,39394
TXNC43B13E823,ACC0086,2026-01-10,12:07:43,UPI Received from ACC0223,10714,0,54123
TXN2438B9F925,ACC0132,2026-01-10,12:08:21,UPI Transfer to ACC0148,0,2170,86047
TXN2438B9F925,ACC0148,2026-01-10,12:08:21,UPI Received from ACC0132,2170,0,122542
TXNF2B401B255,ACC0237,2026-01-10,12:09:37,UPI Transfer to ACC0197,0,5120,17178
TXNF2B401B255,ACC0197,2026-01-10,12:09:37,UPI Received from ACC0237,5120,0,122219
TXN5ED38CC285,ACC0268,2026-01-10,12:11:12,UPI Transfer to ACC0266,0,1143,86958
TXN5ED38CC285,ACC0266,2026-01-10,12:11:12,UPI Received from ACC0268,1143,0,155310
TXN25D0452DF5,ACC0050,2026-01-10,12:11:45,UPI Transfer to ACC0223,0,20005,107941
TXN25D0452DF5,ACC0223,2026-01-10,12:11:45,UPI Received from ACC0050,20005,0,59399
TXN865AE32A80,ACC0019,2026-01-10,12:12:17,UPI Transfer to ACC0122,0,24738,47073
TXN865AE32A80,ACC0122,2026-01-10,12:12:17,UPI Received from ACC0019,24738,0,92835
TXNB09F0E0C42,ACC0237,2026-01-10,12:14:05,UPI Transfer to ACC0069,0,8736,8442
TXNB09F0E0C42,ACC0069,2026-01-10,12:14:05,UPI Received from ACC0237,8736,0,52877
TXN34B6D14389,ACC0186,2026-01-10,12:14:47,UPI Transfer to ACC0130,0,5102,122592
TXN34B6D14389,ACC0130,2026-01-10,12:14:47,UPI Received from ACC0186,5102,0,98679
TXN6CC3037784,ACC0086,2026-01-10,12:16:43,UPI Transfer to ACC0114,0,8841,45282
TXN6CC3037784,ACC0114,2026-01-10,12:16:43,UPI Received from ACC0086,8841,0,124955
TXN36C103EE94,ACC0020,2026-01-10,12:18:29,UPI Transfer to ACC0253,0,15633,121964
TXN36C103EE94,ACC0253,2026-01-10,12:18:29,UPI Received from ACC0020,15633,0,49029
TXN67D353695E,ACC0098,2026-01-10,12:20:07,UPI Transfer to ACC0184,0,20171,27269
TXN67D353695E,ACC0184,2026-01-10,12:20:07,UPI Received from ACC0098,20171,0,49905
TXNA78ADA5C1E,ACC0222,2026-01-10,12:21:08,UPI Transfer to ACC0063,0,13835,94061
TXNA78ADA5C1E,ACC0063,2026-01-10,12:21:08,UPI Received from ACC0222,13835,0,95215
TXNA0E285B364,ACC0137,2026-01-10,12:21:46,UPI Transfer to ACC0095,0,16941,57575
TXNA0E285B364,ACC0095,2026-01-10,12:21:46,UPI Received from ACC0137,16941,0,107782
TXN403FA35B71,ACC0249,2026-01-10,12:23:01,UPI Transfer to ACC0278,0,18059,70607
TXN403FA35B71,ACC0278,2026-01-10,12:23:01,UPI Received from ACC0249,18059,0,116698
TXN2F42D545B5,ACC0057,2026-01-10,12:24:10,UPI Transfer to ACC0013,0,2487,34545
TXN2F42D545B5,ACC0013,2026-01-10,12:24:10,UPI Received from ACC0057,2487,0,64513
TXND613F4E144,ACC0014,2026-01-10,12:25:43,UPI Transfer to ACC0150,0,9159,78371
TXND613F4E144,ACC0150,2026-01-10,12:25:43,UPI Received from ACC0014,9159,0,29430
TXNAC58D71BBA,ACC0088,2026-01-10,12:26:53,UPI Transfer to ACC0045,0,5225,93836
TXNAC58D71BBA,ACC0045,2026-01-10,12:26:53,UPI Received from ACC0088,5225,0,85883
TXNB6753CB532,ACC0111,2026-01-10,12:28:40,UPI Transfer to ACC0047,0,8284,61552
TXNB6753CB532,ACC0047,2026-01-10,12:28:40,UPI Received from ACC0111,8284,0,87726
TXNACFF6487E1,ACC0022,2026-01-10,12:29:12,UPI Transfer to ACC0165,0,19525,15907
TXNACFF6487E1,ACC0165,2026-01-10,12:29:12,UPI Received from ACC0022,19525,0,75833
TXN9F39FB9275,ACC0264,2026-01-10,12:30:22,UPI Transfer to ACC0050,0,8263,54146
TXN9F39FB9275,ACC0050,2026-01-10,12:30:22,UPI Received from ACC0264,8263,0,116204
TXNAA9F4018CE,ACC0176,2026-01-10,12:32:07,UPI Transfer to ACC0098,0,22424,25117
TXNAA9F4018CE,ACC0098,2026-01-10,12:32:07,UPI Received from ACC0176,22424,0,49693
TXNB4535A31C5,ACC0161,2026-01-10,12:33:46,UPI Transfer to ACC0067,0,16350,68392
TXNB4535A31C5,ACC0067,2026-01-10,12:33:46,UPI Received from ACC0161,16350,0,98944
TXNA57D3B3E11,ACC0059,2026-01-10,12:35:46,UPI Transfer to ACC0152,0,8253,37885
TXNA57D3B3E11,ACC0152,2026-01-10,12:35:46,UPI Received from ACC0059,8253,0,86558
TXN82162AF4BA,ACC0281,2026-01-10,12:36:34,UPI Transfer to ACC0053,0,9660,7696
TXN82162AF4BA,ACC0053,2026-01-10,12:36:34,UPI Received from ACC0281,9660,0,161028
TXN924A10BFE0,ACC0113,2026-01-10,12:37:05,UPI Transfer to ACC0136,0,785,146552
TXN924A10BFE0,ACC0136,2026-01-10,12:37:05,UPI Received from ACC0113,785,0,60647
TXN16209640F7,ACC0271,2026-01-10,12:37:37,UPI Transfer to ACC0178,0,18268,106523
TXN16209640F7,ACC0178,2026-01-10,12:37:37,UPI Received from ACC0271,18268,0,128940
TXNDD81933CD2,ACC0236,2026-01-10,12:38:36,UPI Transfer to ACC0135,0,23861,113465
TXNDD81933CD2,ACC0135,2026-01-10,12:38:36,UPI Received from ACC0236,23861,0,45911
TXN02EDDE7DF3,ACC0082,2026-01-10,12:39:10,UPI Transfer to ACC0296,0,4880,87805
TXN02EDDE7DF3,ACC0296,2026-01-10,12:39:10,UPI Received from ACC0082,4880,0,103532
TXN4E30E41E82,ACC0107,2026-01-10,12:40:47,UPI Transfer to ACC0254,0,4720,75824
TXN4E30E41E82,ACC0254,2026-01-10,12:40:47,UPI Received from ACC0107,4720,0,8779
TXN643DFB73D3,ACC0051,2026-01-10,12:42:07,UPI Transfer to ACC0091,0,2058,40017
TXN643DFB73D3,ACC0091,2026-01-10,12:42:07,UPI Received from ACC0051,2058,0,65686
TXN995C8C9315,ACC0139,2026-01-10,12:44:07,UPI Transfer to ACC0255,0,1395,125423
TXN995C8C9315,ACC0255,2026-01-10,12:44:07,UPI Received from ACC0139,1395,0,134277
TXN383086D07C,ACC0087,2026-01-10,12:45:24,UPI Transfer to ACC0096,0,8521,125084
TXN383086D07C,ACC0096,2026-01-10,12:45:24,UPI Received from ACC0087,8521,0,117769
TXNDB5017D374,ACC0233,2026-01-10,12:46:24,UPI Transfer to ACC0081,0,8678,48747
TXNDB5017D374,ACC0081,2026-01-10,12:46:24,UPI Received from ACC0233,8678,0,91627
TXNE74EA3E3B0,ACC0184,2026-01-10,12:46:58,UPI Transfer to ACC0001,0,3112,46793
TXNE74EA3E3B0,ACC0001,2026-01-10,12:46:58,UPI Received from ACC0184,3112,0,7064
TXNA00B151734,ACC0273,2026-01-10,12:47:32,UPI Transfer to ACC0124,0,8661,97632
TXNA00B151734,ACC0124,2026-01-10,12:47:32,UPI Received from ACC0273,8661,0,73361
TXN5F50C17079,ACC0169,2026-01-10,12:49:20,UPI Transfer to ACC0065,0,5415,133159
TXN5F50C17079,ACC0065,2026-01-10,12:49:20,UPI Received from ACC0169,5415,0,95608
TXN750293547C,ACC0276,2026-01-10,12:50:28,UPI Transfer to ACC0135,0,16201,111614
TXN750293547C,ACC0135,2026-01-10,12:50:28,UPI Received from ACC0276,16201,0,62112
TXN5BD127738C,ACC0102,2026-01-10,12:51:17,UPI Transfer to ACC0089,0,18791,73323
TXN5BD127738C,ACC0089,2026-01-10,12:51:17,UPI Received from ACC0102,18791,0,55531
TXN49BE2E5CA5,ACC0273,2026-01-10,12:52:05,UPI Transfer to ACC0072,0,8792,88840
TXN49BE2E5CA5,ACC0072,2026-01-10,12:52:05,UPI Received from ACC0273,8792,0,68111
TXN8A000EFA4F,ACC0066,2026-01-10,12:53:39,UPI Transfer to ACC0231,0,4347,164633
TXN8A000EFA4F,ACC0231,2026-01-10,12:53:39,UPI Received from ACC0066,4347,0,137967
TXN11D50AFABE,ACC0038,2026-01-10,12:54:55,UPI Transfer to ACC0099,0,23410,93040
TXN11D50AFABE,ACC0099,2026-01-10,12:54:55,UPI Received from ACC0038,23410,0,73042
TXN83742C9AA9,ACC0070,2026-01-10,12:55:56,UPI Transfer to ACC0043,0,17884,32643
TXN83742C9AA9,ACC0043,2026-01-10,12:55:56,UPI Received from ACC0070,17884,0,109339
TXNFFACEC8B94,ACC0225,2026-01-10,12:56:43,UPI Transfer to ACC0112,0,12003,23609
TXNFFACEC8B94,ACC0112,2026-01-10,12:56:43,UPI Received from ACC0225,12003,0,40875
TXN5986716878,ACC0246,2026-01-10,12:57:29,UPI Transfer to ACC0252,0,16705,5637
TXN5986716878,ACC0252,2026-01-10,12:57:29,UPI Received from ACC0246,16705,0,88355
TXN0E005F796D,ACC0130,2026-01-10,12:58:15,UPI Transfer to ACC0199,0,22763,75916
TXN0E005F796D,ACC0199,2026-01-10,12:58:15,UPI Received from ACC0130,22763,0,118806
TXN6D133D4076,ACC0194,2026-01-10,12:59:08,UPI Transfer to ACC0012,0,4039,25446
TXN6D133D4076,ACC0012,2026-01-10,12:59:08,UPI Received from ACC0194,4039,0,92399
TXN1E1CAFB2B7,ACC0098,2026-01-10,12:59:46,UPI Transfer to ACC0013,0,20511,29182
TXN1E1CAFB2B7,ACC0013,2026-01-10,12:59:46,UPI Received from ACC0098,20511,0,85024
TXNEFC5C8CF6B,ACC0204,2026-01-10,13:01:43,UPI Transfer to ACC0126,0,22693,73719
TXNEFC5C8CF6B,ACC0126,2026-01-10,13:01:43,UPI Received from ACC0204,22693,0,174520
TXN765A39F472,ACC0185,2026-01-10,13:03:21,UPI Transfer to ACC0159,0,5279,18621
TXN765A39F472,ACC0159,2026-01-10,13:03:21,UPI Received from ACC0185,5279,0,58660
TXN4E056A0BFD,ACC0009,2026-01-10,13:05:09,UPI Transfer to ACC0155,0,4027,84041
TXN4E056A0BFD,ACC0155,2026-01-10,13:05:09,UPI Received from ACC0009,4027,0,46176
TXNB6C02A0C79,ACC0072,2026-01-10,13:06:07,UPI Transfer to ACC0244,0,15079,53032
TXNB6C02A0C79,ACC0244,2026-01-10,13:06:07,UPI Received from ACC0072,15079,0,150562
TXNB3A09870F8,ACC0002,2026-01-10,13:06:53,UPI Transfer to ACC0255,0,6100,114809
TXNB3A09870F8,ACC0255,2026-01-10,13:06:53,UPI Received from ACC0002,6100,0,140377
TXN64B2ABCC3C,ACC0022,2026-01-10,13:07:54,UPI Transfer to ACC0277,0,6721,9186
TXN64B2ABCC3C,ACC0277,2026-01-10,13:07:54,UPI Received from ACC0022,6721,0,48535
TXNF147513780,ACC0089,2026-01-10,13:08:35,UPI Transfer to ACC0056,0,4384,51147
TXNF147513780,ACC0056,2026-01-10,13:08:35,UPI Received from ACC0089,4384,0,157088
TXN7D33A6B0EE,ACC0181,2026-01-10,13:10:24,UPI Transfer to ACC0272,0,5694,36794
TXN7D33A6B0EE,ACC0272,2026-01-10,13:10:24,UPI Received from ACC0181,5694,0,101221
TXNE1F462539E,ACC0063,2026-01-10,13:11:33,UPI Transfer to ACC0036,0,2684,92531
TXNE1F462539E,ACC0036,2026-01-10,13:11:33,UPI Received from ACC0063,2684,0,49387
TXNB32B4E22D7,ACC0200,2026-01-10,13:12:36,UPI Transfer to ACC0298,0,24415,58802
TXNB32B4E22D7,ACC0298,2026-01-10,13:12:36,UPI Received from ACC0200,24415,0,165940
TXN00F5D17EDB,ACC0073,2026-01-10,13:14:33,UPI Transfer to ACC0051,0,18966,121286
TXN00F5D17EDB,ACC0051,2026-01-10,13:14:33,UPI Received from ACC0073,18966,0,58983
TXN6D8F68CF6D,ACC0165,2026-01-10,13:15:42,UPI Transfer to ACC0257,0,14864,60969
TXN6D8F68CF6D,ACC0257,2026-01-10,13:15:42,UPI Received from ACC0165,14864,0,53660
TXN0C53AF4146,ACC0084,2026-01-10,13:16:20,UPI Transfer to ACC0077,0,20987,126404
TXN0C53AF4146,ACC0077,2026-01-10,13:16:20,UPI Received from ACC0084,20987,0,79719
TXN68C8EA064F,ACC0224,2026-01-10,13:16:57,UPI Transfer to ACC0090,0,13563,21468
TXN68C8EA064F,ACC0090,2026-01-10,13:16:57,UPI Received from ACC0224,13563,0,138496
TXN841824A22F,ACC0083,2026-01-10,13:18:29,UPI Transfer to ACC0051,0,10782,46469
TXN841824A22F,ACC0051,2026-01-10,13:18:29,UPI Received from ACC0083,10782,0,69765
TXN7A6AFAF137,ACC0158,2026-01-10,13:19:18,UPI Transfer to ACC0157,0,18887,79705
TXN7A6AFAF137,ACC0157,2026-01-10,13:19:18,UPI Received from ACC0158,18887,0,95464
TXNC51FEEFDF4,ACC0134,2026-01-10,13:20:03,UPI Transfer to ACC0168,0,14637,89058
TXNC51FEEFDF4,ACC0168,2026-01-10,13:20:03,UPI Received from ACC0134,14637,0,103206
TXN107CBB049B,ACC0145,2026-01-10,13:20:35,UPI Transfer to ACC0126,0,11167,1173
TXN107CBB049B,ACC0126,2026-01-10,13:20:35,UPI Received from ACC0145,11167,0,185687
TXN09DD0B793A,ACC0166,2026-01-10,13:21:09,UPI Transfer to ACC0082,0,11282,99580
TXN09DD0B793A,ACC0082,2026-01-10,13:21:09,UPI Received from ACC0166,11282,0,99087
TXN4558104E86,ACC0109,2026-01-10,13:22:16,UPI Transfer to ACC0049,0,11141,46823
TXN4558104E86,ACC0049,2026-01-10,13:22:16,UPI Received from ACC0109,11141,0,124031
TXN40D01FA6D9,ACC0195,2026-01-10,13:23:14,UPI Transfer to ACC0139,0,6973,65230
TXN40D01FA6D9,ACC0139,2026-01-10,13:23:14,UPI Received from ACC0195,6973,0,132396
TXNA5D71F4C53,ACC0112,2026-01-10,13:24:14,UPI Transfer to ACC0198,0,16294,24581
TXNA5D71F4C53,ACC0198,2026-01-10,13:24:14,UPI Received from ACC0112,16294,0,74173
TXNBCFE744E7A,ACC0102,2026-01-10,13:26:10,UPI Transfer to ACC0295,0,19110,54213
TXNBCFE744E7A,ACC0295,2026-01-10,13:26:10,UPI Received from ACC0102,19110,0,96783
TXND002156204,ACC0284,2026-01-10,13:27:22,UPI Transfer to ACC0055,0,16683,81981
TXND002156204,ACC0055,2026-01-10,13:27:22,UPI Received from ACC0284,16683,0,106668
TXNCA3DE992DA,ACC0008,2026-01-10,13:29:04,UPI Transfer to ACC0063,0,4769,110915
TXNCA3DE992DA,ACC0063,2026-01-10,13:29:04,UPI Received from ACC0008,4769,0,97300
TXN6F81FC6948,ACC0020,2026-01-10,13:30:41,UPI Transfer to ACC0079,0,15724,106240
TXN6F81FC6948,ACC0079,2026-01-10,13:30:41,UPI Received from ACC0020,15724,0,138679
TXNB03BFD1535,ACC0300,2026-01-10,13:31:32,UPI Transfer to ACC0090,0,7043,116651
TXNB03BFD1535,ACC0090,2026-01-10,13:31:32,UPI Received from ACC0300,7043,0,145539
TXNF8429EFDD3,ACC0086,2026-01-10,13:32:25,UPI Transfer to ACC0183,0,20468,24814
TXNF8429EFDD3,ACC0183,2026-01-10,13:32:25,UPI Received from ACC0086,20468,0,89103
TXNC2F81C73D4,ACC0284,2026-01-10,13:34:19,UPI Transfer to ACC0089,0,13454,68527
TXNC2F81C73D4,ACC0089,2026-01-10,13:34:19,UPI Received from ACC0284,13454,0,64601
TXNCE77D8AC21,ACC0245,2026-01-10,13:36:07,UPI Transfer to ACC0241,0,21612,12686
TXNCE77D8AC21,ACC0241,2026-01-10,13:36:07,UPI Received from ACC0245,21612,0,139113
TXN58169B9C5D,ACC0073,2026-01-10,13:36:37,UPI Transfer to ACC0227,0,13362,107924
TXN58169B9C5D,ACC0227,2026-01-10,13:36:37,UPI Received from ACC0073,13362,0,136823
TXNB255A46EB1,ACC0063,2026-01-10,13:37:23,UPI Transfer to ACC0182,0,17237,80063
TXNB255A46EB1,ACC0182,2026-01-10,13:37:23,UPI Received from ACC0063,17237,0,60151
TXN70D2E6B114,ACC0057,2026-01-10,13:38:43,UPI Transfer to ACC0155,0,19805,14740
TXN70D2E6B114,ACC0155,2026-01-10,13:38:43,UPI Received from ACC0057,19805,0,65981
TXN98FFC3CF48,ACC0109,2026-01-10,13:39:24,UPI Transfer to ACC0237,0,3875,42948
TXN98FFC3CF48,ACC0237,2026-01-10,13:39:24,UPI Received from ACC0109,3875,0,12317
TXN3A17F82177,ACC0273,2026-01-10,13:40:01,UPI Transfer to ACC0292,0,4750,84090
TXN3A17F82177,ACC0292,2026-01-10,13:40:01,UPI Received from ACC0273,4750,0,116487
TXNBFF9452783,ACC0001,2026-01-10,13:40:47,UPI Transfer to ACC0258,0,1915,5149
TXNBFF9452783,ACC0258,2026-01-10,13:40:47,UPI Received from ACC0001,1915,0,109228
TXNDA922068BC,ACC0291,2026-01-10,13:42:24,UPI Transfer to ACC0131,0,2058,79760
TXNDA922068BC,ACC0131,2026-01-10,13:42:24,UPI Received from ACC0291,2058,0,115460
TXNCE43C814DD,ACC0125,2026-01-10,13:43:50,UPI Transfer to ACC0268,0,21662,96039
TXNCE43C814DD,ACC0268,2026-01-10,13:43:50,UPI Received from ACC0125,21662,0,108620
TXN6942FFDBD5,ACC0226,2026-01-10,13:44:54,UPI Transfer to ACC0016,0,22287,60708
TXN6942FFDBD5,ACC0016,2026-01-10,13:44:54,UPI Received from ACC0226,22287,0,150900
TXNE404581078,ACC0131,2026-01-10,13:46:50,UPI Transfer to ACC0031,0,8821,106639
TXNE404581078,ACC0031,2026-01-10,13:46:50,UPI Received from ACC0131,8821,0,117517
TXNDD7EA46530,ACC0105,2026-01-10,13:47:35,UPI Transfer to ACC0114,0,20886,1143
TXNDD7EA46530,ACC0114,2026-01-10,13:47:35,UPI Received from ACC0105,20886,0,145841
TXNC8AEF2B8D2,ACC0240,2026-01-10,13:48:45,UPI Transfer to ACC0144,0,20559,100037
TXNC8AEF2B8D2,ACC0144,2026-01-10,13:48:45,UPI Received from ACC0240,20559,0,29400
TXN79FE3857B6,ACC0234,2026-01-10,13:50:15,UPI Transfer to ACC0276,0,3601,47785
TXN79FE3857B6,ACC0276,2026-01-10,13:50:15,UPI Received from ACC0234,3601,0,115215
TXN2AFF3F2615,ACC0271,2026-01-10,13:51:09,UPI Transfer to ACC0031,0,3892,102631
TXN2AFF3F2615,ACC0031,2026-01-10,13:51:09,UPI Received from ACC0271,3892,0,121409
TXNA8B133B6B8,ACC0063,2026-01-10,13:52:12,UPI Transfer to ACC0256,0,17345,62718
TXNA8B133B6B8,ACC0256,2026-01-10,13:52:12,UPI Received from ACC0063,17345,0,101736
TXN3869FB2477,ACC0210,2026-01-10,13:53:13,UPI Transfer to ACC0162,0,17373,104142
TXN3869FB2477,ACC0162,2026-01-10,13:53:13,UPI Received from ACC0210,17373,0,93438
TXN2D51DD8015,ACC0271,2026-01-10,13:54:01,UPI Transfer to ACC0006,0,14613,88018
TXN2D51DD8015,ACC0006,2026-01-10,13:54:01,UPI Received from ACC0271,14613,0,139399
TXN21BD388771,ACC0082,2026-01-10,13:55:44,UPI Transfer to ACC0207,0,16821,82266
TXN21BD388771,ACC0207,2026-01-10,13:55:44,UPI Received from ACC0082,16821,0,74665
TXN635E1BD3BA,ACC0299,2026-01-10,13:57:15,UPI Transfer to ACC0202,0,8371,61339
TXN635E1BD3BA,ACC0202,2026-01-10,13:57:15,UPI Received from ACC0299,8371,0,105870
TXN563F489B6D,ACC0091,2026-01-10,13:59:00,UPI Transfer to ACC0028,0,3911,61775
TXN563F489B6D,ACC0028,2026-01-10,13:59:00,UPI Received from ACC0091,3911,0,166533
TXNEDE544E690,ACC0263,2026-01-10,14:00:25,UPI Transfer to ACC0269,0,17987,11576
TXNEDE544E690,ACC0269,2026-01-10,14:00:25,UPI Received from ACC0263,17987,0,174167
TXNA2733FB953,ACC0245,2026-01-10,14:01:08,UPI Transfer to ACC0255,0,8991,3695
TXNA2733FB953,ACC0255,2026-01-10,14:01:08,UPI Received from ACC0245,8991,0,149368
TXN9E1CC6EA2F,ACC0172,2026-01-10,14:02:51,UPI Transfer to ACC0103,0,8863,34613
TXN9E1CC6EA2F,ACC0103,2026-01-10,14:02:51,UPI Received from ACC0172,8863,0,108253
TXN1041C6E26F,ACC0184,2026-01-10,14:04:42,UPI Transfer to ACC0067,0,11781,35012
TXN1041C6E26F,ACC0067,2026-01-10,14:04:42,UPI Received from ACC0184,11781,0,110725
TXNF1B683A562,ACC0249,2026-01-10,14:05:29,UPI Transfer to ACC0099,0,20636,49971
TXNF1B683A562,ACC0099,2026-01-10,14:05:29,UPI Received from ACC0249,20636,0,93678
TXN2D3B684D9B,ACC0012,2026-01-10,14:06:56,UPI Transfer to ACC0279,0,13672,78727
TXN2D3B684D9B,ACC0279,2026-01-10,14:06:56,UPI Received from ACC0012,13672,0,55594
TXNECC21E894F,ACC0270,2026-01-10,14:07:58,UPI Transfer to ACC0058,0,21167,149267
TXNECC21E894F,ACC0058,2026-01-10,14:07:58,UPI Received from ACC0270,21167,0,135422
TXNB2F674D608,ACC0128,2026-01-10,14:09:21,UPI Transfer to ACC0001,0,14460,75789
TXNB2F674D608,ACC0001,2026-01-10,14:09:21,UPI Received from ACC0128,14460,0,19609
TXN3C3A8FA425,ACC0035,2026-01-10,14:10:29,UPI Transfer to ACC0080,0,7961,110301
TXN3C3A8FA425,ACC0080,2026-01-10,14:10:29,UPI Received from ACC0035,7961,0,85569
TXN16A4C9EDDD,ACC0269,2026-01-10,14:11:06,UPI Transfer to ACC0051,0,4747,169420
TXN16A4C9EDDD,ACC0051,2026-01-10,14:11:06,UPI Received from ACC0269,4747,0,74512
TXNA27D411040,ACC0043,2026-01-10,14:12:34,UPI Transfer to ACC0241,0,15014,94325
TXNA27D411040,ACC0241,2026-01-10,14:12:34,UPI Received from ACC0043,15014,0,154127
TXN190AB1FA93,ACC0078,2026-01-10,14:13:37,UPI Transfer to ACC0103,0,9091,12297
TXN190AB1FA93,ACC0103,2026-01-10,14:13:37,UPI Received from ACC0078,9091,0,117344
TXN8F996B3440,ACC0277,2026-01-10,14:14:33,UPI Transfer to ACC0105,0,1216,47319
TXN8F996B3440,ACC0105,2026-01-10,14:14:33,UPI Received from ACC0277,1216,0,2359
TXN11490FD27D,ACC0144,2026-01-10,14:15:18,UPI Transfer to ACC0131,0,10592,18808
TXN11490FD27D,ACC0131,2026-01-10,14:15:18,UPI Received from ACC0144,10592,0,117231
TXN2820C11043,ACC0246,2026-01-10,14:16:50,UPI Transfer to ACC0278,0,18459,-12822
TXN2820C11043,ACC0278,2026-01-10,14:16:50,UPI Received from ACC0246,18459,0,135157
TXNA9D730218A,ACC0003,2026-01-10,14:17:34,UPI Transfer to ACC0069,0,10480,110345
TXNA9D730218A,ACC0069,2026-01-10,14:17:34,UPI Received from ACC0003,10480,0,63357
TXNC80BFD2FA5,ACC0103,2026-01-10,14:18:45,UPI Transfer to ACC0228,0,9242,108102
TXNC80BFD2FA5,ACC0228,2026-01-10,14:18:45,UPI Received from ACC0103,9242,0,141626
TXND6D9D6CBA3,ACC0011,2026-01-10,14:19:16,UPI Transfer to ACC0001,0,11488,103943
TXND6D9D6CBA3,ACC0001,2026-01-10,14:19:16,UPI Received from ACC0011,11488,0,31097
TXN740C4DCD14,ACC0109,2026-01-10,14:20:20,UPI Transfer to ACC0241,0,15749,27199
TXN740C4DCD14,ACC0241,2026-01-10,14:20:20,UPI Received from ACC0109,15749,0,169876
TXNE59080C907,ACC0295,2026-01-10,14:21:25,UPI Transfer to ACC0120,0,19223,77560
TXNE59080C907,ACC0120,2026-01-10,14:21:25,UPI Received from ACC0295,19223,0,56969
TXN6ADF5D83A3,ACC0091,2026-01-10,14:23:10,UPI Transfer to ACC0040,0,20281,41494
TXN6ADF5D83A3,ACC0040,2026-01-10,14:23:10,UPI Received from ACC0091,20281,0,65871
TXN4C6E84D3D9,ACC0153,2026-01-10,14:23:57,UPI Transfer to ACC0109,0,18518,91379
TXN4C6E84D3D9,ACC0109,2026-01-10,14:23:57,UPI Received from ACC0153,18518,0,45717
TXN66D349FBD1,ACC0087,2026-01-10,14:25:03,UPI Transfer to ACC0300,0,24487,100597
TXN66D349FBD1,ACC0300,2026-01-10,14:25:03,UPI Received from ACC0087,24487,0,141138
TXNF50F05412D,ACC0072,2026-01-10,14:27:00,UPI Transfer to ACC0209,0,19469,33563
TXNF50F05412D,ACC0209,2026-01-10,14:27:00,UPI Received from ACC0072,19469,0,126662
TXN26D658CDA1,ACC0259,2026-01-10,14:28:43,UPI Transfer to ACC0165,0,1965,64102
TXN26D658CDA1,ACC0165,2026-01-10,14:28:43,UPI Received from ACC0259,1965,0,62934
TXNCD7B08A355,ACC0111,2026-01-10,14:29:49,UPI Transfer to ACC0046,0,13591,47961
TXNCD7B08A355,ACC0046,2026-01-10,14:29:49,UPI Received from ACC0111,13591,0,151883
TXN824A241E90,ACC0239,2026-01-10,14:31:25,UPI Transfer to ACC0052,0,6212,61764
TXN824A241E90,ACC0052,2026-01-10,14:31:25,UPI Received from ACC0239,6212,0,98494
TXNAB41C3C76C,ACC0034,2026-01-10,14:33:05,UPI Transfer to ACC0050,0,6137,22908
